age,workclass,education,marital_status,occupation,relationship,race,hours_per_week,native_country,income,Sex
24,1,13,3,0,3,4,20,39,0,0
34,1,10,3,7,1,4,40,39,0,0
46,2,9,1,12,0,4,50,39,1,1
29,3,10,1,11,0,4,60,39,0,1
61,3,7,4,7,4,4,32,39,1,0
31,1,9,1,4,0,4,40,39,0,1
29,1,9,1,13,3,2,40,39,0,1
42,1,9,2,2,4,4,40,39,0,1
50,3,10,1,3,0,4,40,39,0,1
34,1,9,0,0,1,4,40,39,0,0
39,1,4,1,14,0,4,40,39,0,1
74,1,2,1,14,0,2,20,39,0,1
40,1,10,1,12,0,4,40,39,0,1
40,3,13,1,10,5,4,40,39,1,0
36,1,7,1,2,0,4,40,39,0,1
61,0,13,1,8,0,4,40,39,1,1
42,0,7,1,8,0,4,22,6,0,1
28,1,13,1,3,5,4,40,39,1,0
19,1,10,3,0,1,4,18,39,0,0
36,1,12,2,7,4,2,32,39,0,0
33,0,11,0,8,1,4,40,9,0,0
48,1,9,3,13,4,2,33,22,0,0
60,2,9,0,2,1,4,40,39,0,1
30,1,14,3,10,1,2,30,39,0,1
32,1,13,1,3,0,4,50,39,1,1
51,1,10,1,13,0,4,40,39,1,1
53,1,5,1,6,4,2,75,13,0,1
34,1,14,3,13,4,2,40,27,0,0
48,2,14,1,3,0,4,40,25,1,1
68,0,9,1,8,0,4,45,39,0,1
32,1,12,0,6,1,4,50,39,0,0
63,0,9,1,8,0,4,4,39,0,1
31,1,9,0,3,4,2,40,39,0,0
58,2,13,0,7,1,4,20,39,0,0
32,1,12,1,3,0,4,60,39,1,1
32,1,13,3,10,1,4,40,39,0,1
40,1,13,0,12,3,4,80,39,0,1
38,2,6,2,6,1,4,40,39,0,1
30,1,9,1,6,0,4,40,39,0,1
21,1,9,3,0,4,4,40,39,0,0
63,1,9,1,12,0,4,48,27,0,1
25,1,9,3,12,1,4,45,39,0,1
59,1,10,1,13,0,4,40,39,1,1
22,3,11,3,0,3,4,10,27,0,0
49,1,10,3,2,3,4,40,39,0,1
36,1,13,3,3,1,4,40,39,0,1
31,0,9,1,8,5,4,30,25,0,0
46,1,10,0,9,4,4,30,39,0,0
37,3,15,1,10,0,4,60,39,1,1
48,1,13,1,12,0,2,40,39,1,1
41,1,9,1,3,0,4,40,39,1,1
36,1,10,0,3,1,4,4,39,0,0
29,1,13,0,7,4,3,40,39,0,0
59,1,15,3,10,1,4,50,39,0,1
62,1,13,1,3,0,4,40,39,1,1
29,1,6,3,2,1,4,40,25,0,1
28,1,13,1,12,0,4,45,39,1,1
42,3,9,1,3,0,4,40,39,1,1
60,1,11,1,2,0,4,46,39,1,1
58,1,14,1,10,0,4,50,39,1,1
27,1,10,1,2,0,4,40,39,0,1
45,1,9,4,2,1,4,40,39,0,0
50,1,10,1,2,0,4,40,39,1,1
43,1,10,1,2,0,2,40,39,0,1
39,1,15,0,3,1,4,50,39,0,1
21,1,10,3,0,3,4,20,39,0,1
24,1,9,1,5,0,2,70,39,0,1
59,2,15,1,4,0,4,30,39,0,1
36,1,9,1,6,0,4,40,39,1,1
72,0,10,4,8,4,1,4,39,0,0
35,1,14,1,3,0,1,65,16,1,1
33,1,10,0,5,3,4,40,39,0,1
30,1,9,3,2,1,2,45,39,0,0
40,1,11,0,2,4,4,50,39,1,1
26,2,10,1,12,0,4,55,39,0,1
37,3,11,2,0,1,2,40,39,0,1
68,2,10,0,14,1,4,20,39,0,0
45,1,13,1,2,0,4,72,39,1,1
56,1,9,1,10,0,4,40,39,0,1
36,1,9,3,0,3,4,40,39,0,0
38,1,11,1,12,0,4,40,39,0,1
29,1,13,1,12,0,4,41,39,0,1
28,1,9,3,7,4,4,28,39,0,0
39,3,10,1,0,0,4,50,39,0,1
26,3,13,3,11,1,4,40,39,0,1
52,2,10,0,3,1,4,65,39,1,1
52,1,13,0,4,1,4,40,39,0,1
84,1,9,4,7,1,4,13,39,0,0
33,3,10,3,7,1,4,10,39,0,0
30,1,9,3,12,1,4,35,39,0,0
38,1,13,1,10,0,4,40,8,1,1
66,1,9,4,9,1,4,8,39,0,0
62,3,14,1,0,0,4,40,21,1,1
31,1,13,1,2,0,4,40,39,1,1
60,2,9,0,2,1,2,50,27,0,1
27,1,13,3,13,3,4,40,39,0,0
37,0,11,1,8,5,0,40,39,0,0
38,1,10,0,0,3,4,40,39,0,0
25,1,9,3,5,2,4,40,39,0,1
48,1,9,1,3,5,4,40,39,0,0
42,2,13,3,10,1,4,50,27,0,1
45,3,14,1,10,0,4,50,39,1,1
22,1,10,3,12,3,4,40,39,0,1
50,1,9,1,2,0,4,40,31,0,1
21,1,9,3,4,1,4,40,39,0,1
44,3,10,0,0,4,4,40,39,0,0
21,0,10,3,8,3,4,6,39,0,0
51,1,9,1,6,0,4,48,39,0,1
30,1,9,1,2,2,4,40,39,0,1
46,2,12,0,2,1,4,40,39,0,1
43,1,11,1,3,0,4,45,39,1,1
57,1,9,3,7,1,2,48,39,0,1
33,1,10,3,7,1,4,24,39,0,1
18,0,7,3,8,2,4,7,39,0,1
28,1,9,3,6,1,4,50,39,0,1
32,1,14,1,10,0,1,40,18,0,1
56,1,9,0,2,1,4,42,39,0,1
36,1,9,1,7,0,4,50,39,0,1
34,1,10,1,3,0,4,55,39,0,1
25,1,13,3,3,1,4,40,39,0,0
27,2,10,3,2,1,4,35,39,0,1
33,2,9,1,2,0,4,40,39,0,1
49,2,16,1,10,0,2,60,39,1,1
44,2,9,1,3,0,4,84,39,0,1
30,2,7,3,2,1,4,45,39,1,1
27,1,9,0,2,1,4,50,39,0,1
25,1,13,3,0,1,4,40,39,1,1
30,2,13,3,3,1,4,40,39,0,1
38,1,12,1,7,0,4,40,7,0,1
38,1,9,1,2,0,4,40,39,0,1
46,1,10,0,12,4,4,40,39,0,0
37,1,9,4,6,4,4,20,39,0,0
62,1,9,1,3,0,4,40,39,1,1
55,2,9,1,7,0,4,40,39,0,1
47,2,9,1,2,1,4,40,39,0,1
45,1,9,1,10,5,4,14,39,0,0
50,1,9,1,2,0,4,40,39,0,1
36,1,9,0,6,4,4,40,39,0,1
45,1,9,3,12,1,4,20,39,0,0
23,1,9,3,14,1,4,38,39,0,1
38,3,16,1,10,0,4,55,39,1,1
27,1,10,3,5,3,2,40,39,0,1
29,1,13,1,12,5,4,50,39,0,0
45,3,14,3,10,1,4,40,39,0,0
38,2,10,3,7,1,4,20,39,0,0
27,1,13,3,10,1,4,40,39,0,1
51,3,10,1,5,0,3,40,27,0,1
44,3,9,0,2,1,4,40,39,0,1
33,3,14,1,14,0,2,40,26,0,1
32,1,13,1,3,0,4,45,39,1,1
43,1,14,1,10,0,4,55,39,0,1
45,3,9,0,7,3,2,40,39,0,0
24,1,9,3,7,1,4,35,39,0,1
19,0,10,3,8,3,4,40,39,0,1
47,1,11,1,10,0,4,40,39,1,1
31,1,13,1,12,0,4,40,39,1,1
30,1,11,3,2,1,4,40,39,0,1
56,1,9,1,0,0,4,40,39,0,1
49,3,13,1,10,0,4,40,39,1,1
38,1,9,1,14,0,4,40,39,0,1
19,1,10,3,0,3,4,18,39,0,1
39,1,11,1,2,0,4,40,39,0,1
38,1,9,1,3,0,4,40,39,0,1
47,1,9,1,14,0,4,55,39,1,1
58,1,7,1,2,0,4,40,39,0,1
59,3,14,0,10,1,4,40,39,1,1
24,1,13,3,12,1,4,47,39,0,1
53,3,14,1,3,0,4,60,39,1,1
35,1,9,1,5,0,4,50,39,0,1
36,3,9,1,0,5,1,40,2,1,0
26,1,9,1,2,0,4,40,25,0,1
33,1,5,2,0,1,4,48,39,0,1
29,1,10,1,10,0,4,40,39,0,1
43,1,7,1,5,0,4,40,39,0,1
48,1,13,1,10,2,1,36,30,1,0
45,3,14,0,10,1,4,40,39,0,0
43,1,9,0,3,1,4,40,39,0,0
27,1,5,3,7,3,4,30,39,0,1
21,1,4,3,2,3,4,40,39,0,1
63,0,9,4,8,1,4,4,39,0,0
41,2,13,4,10,4,4,40,39,0,0
27,0,7,0,8,4,4,35,39,0,0
33,3,12,1,2,0,4,50,39,0,1
37,1,6,3,2,3,4,35,39,0,1
18,0,10,3,8,3,4,40,39,0,0
43,3,16,2,10,4,2,24,39,1,0
20,1,10,3,0,1,4,40,39,0,0
47,1,15,1,10,0,4,50,39,1,1
36,2,9,1,4,0,4,70,39,0,1
38,1,13,1,2,1,2,40,5,0,1
47,2,14,3,3,1,2,25,39,0,1
39,1,11,1,13,0,4,40,39,0,1
36,1,9,3,7,3,2,35,39,0,1
24,1,10,1,0,0,2,40,39,0,1
50,2,9,1,4,0,4,84,39,0,1
21,1,5,3,7,3,4,50,25,0,0
40,1,9,3,2,1,4,40,39,0,1
19,1,10,3,0,1,4,25,39,0,0
38,1,9,3,6,1,4,40,39,0,0
34,1,11,1,2,0,4,50,39,0,1
44,3,10,0,3,1,4,50,39,0,1
20,1,12,3,12,3,4,25,39,0,0
45,2,12,1,10,0,4,50,39,1,1
24,1,9,3,2,3,4,40,39,0,1
34,1,9,0,0,3,4,40,39,0,1
58,2,9,1,12,0,4,72,39,1,1
39,1,9,1,2,0,4,45,39,0,1
22,1,9,3,7,3,4,40,39,0,1
38,1,13,1,10,5,4,32,39,1,0
45,3,9,0,14,1,4,48,39,0,1
23,1,9,1,6,0,2,45,39,0,1
35,1,12,1,2,0,4,45,39,0,1
52,1,10,1,2,0,4,45,39,1,1
55,1,10,0,2,1,4,40,39,0,1
23,1,9,3,4,3,4,40,39,0,1
27,1,9,1,0,0,4,40,39,0,1
24,1,12,3,0,3,4,15,39,0,0
21,1,10,3,2,1,4,40,39,0,1
49,1,13,0,12,2,4,35,39,0,0
32,1,8,1,6,0,4,40,39,0,1
64,1,10,4,7,4,4,24,39,0,0
37,2,9,3,4,4,4,50,39,0,1
61,1,4,1,6,1,4,40,12,0,1
44,1,9,1,2,5,4,40,39,1,0
53,1,9,1,2,0,4,52,39,1,1
43,1,14,3,10,1,4,50,39,1,1
23,1,10,3,12,3,4,40,39,0,0
25,1,14,1,6,1,4,40,25,0,1
29,1,9,3,0,1,4,40,39,0,0
51,1,13,0,10,4,4,55,8,0,0
47,1,2,1,4,1,4,12,25,0,1
20,1,9,3,3,4,4,40,39,0,0
27,1,6,1,6,0,4,40,39,0,1
23,1,9,3,0,1,4,40,39,0,0
18,1,9,3,7,3,4,27,39,0,0
23,1,4,1,14,0,4,32,39,0,1
59,2,9,0,3,1,4,60,39,0,1
46,1,9,3,0,1,4,37,39,0,0
66,0,4,0,8,1,4,40,39,0,1
46,3,14,1,10,0,2,38,39,1,1
36,3,7,3,7,4,4,23,39,0,0
44,1,9,1,6,4,4,40,39,0,0
17,1,7,3,12,3,4,20,39,0,1
27,1,10,3,3,1,4,45,39,0,1
32,1,10,1,12,0,4,40,39,1,1
53,1,9,0,7,1,2,40,39,0,1
22,1,10,3,10,3,4,98,39,0,1
30,1,12,3,10,3,4,40,39,0,0
68,2,10,1,12,0,4,40,39,1,1
39,1,9,1,12,0,4,40,39,0,1
22,1,13,3,0,3,4,40,39,0,0
20,1,9,3,12,3,4,35,39,0,0
21,1,9,3,5,2,4,38,22,0,1
34,1,11,3,7,1,4,50,27,0,1
30,2,9,1,3,0,4,75,39,0,1
25,1,10,3,0,3,4,40,39,0,0
23,3,9,3,7,3,4,21,39,0,0
40,3,13,1,10,2,4,40,39,0,1
26,3,9,3,0,1,1,40,39,0,1
57,2,11,1,2,0,4,40,39,1,1
36,1,11,1,3,0,4,60,39,1,1
43,0,10,0,8,4,1,40,39,0,0
49,3,13,0,10,1,4,40,39,0,1
58,1,9,1,2,0,4,40,39,1,1
32,1,10,0,3,1,2,40,39,0,1
59,1,9,1,0,0,4,45,39,1,1
42,3,13,3,0,2,4,40,39,0,0
37,1,13,1,3,0,1,40,19,0,1
47,1,9,1,14,0,4,40,39,0,1
56,1,13,1,10,0,4,45,39,1,1
30,1,9,3,0,3,4,40,39,0,0
42,1,9,4,3,1,2,35,39,0,0
21,1,9,3,7,3,4,40,39,0,1
21,1,9,1,6,3,4,40,5,0,0
47,1,9,1,13,5,4,40,39,0,0
22,2,10,3,4,3,4,20,39,0,1
41,1,7,3,5,2,2,40,39,0,0
43,3,13,1,5,0,4,53,39,0,1
60,1,10,1,12,0,4,55,39,0,1
73,1,4,1,12,0,4,30,39,1,1
90,1,13,1,3,5,4,40,8,1,0
62,3,9,1,0,0,4,38,39,0,1
28,1,9,1,2,0,4,40,39,0,1
45,1,10,1,2,0,4,40,39,0,1
19,1,9,3,12,1,4,45,39,0,1
30,1,9,3,2,1,4,35,39,0,1
19,1,8,3,5,3,2,52,39,0,0
22,3,13,3,10,3,4,10,39,0,1
19,1,9,3,0,3,4,28,39,0,0
26,3,9,3,7,4,2,25,39,0,0
62,2,9,1,4,0,4,35,39,0,1
61,1,6,1,12,0,4,40,39,0,1
22,3,9,3,7,3,4,53,39,0,0
56,1,14,1,10,0,4,40,39,1,1
32,1,10,1,10,0,4,40,39,0,1
24,0,10,3,8,4,4,40,39,0,1
26,1,9,0,2,1,4,40,39,0,1
25,2,12,1,0,5,4,35,39,1,0
23,1,10,3,0,3,4,25,39,0,0
23,1,10,1,13,0,4,40,39,0,1
54,1,10,1,0,0,4,40,39,0,1
28,1,10,3,3,1,4,35,39,0,0
35,1,13,1,12,0,4,40,39,1,1
30,1,10,1,10,0,4,25,39,1,1
23,1,8,1,2,0,4,40,39,0,1
42,1,10,1,13,0,4,50,39,1,1
72,1,6,4,0,1,4,20,39,0,0
21,1,9,1,6,0,4,40,39,0,1
37,1,13,3,2,1,4,40,39,0,1
54,1,9,0,7,1,4,40,39,0,0
32,1,13,3,10,3,4,40,39,0,1
65,1,10,4,0,1,4,15,39,0,0
22,1,13,1,6,0,4,45,27,0,1
52,1,13,1,3,0,4,40,27,1,1
65,1,6,4,12,1,4,20,39,0,0
33,2,9,3,7,1,4,35,39,0,0
27,1,10,3,0,3,4,40,39,0,0
34,3,9,3,7,3,2,42,39,0,1
53,2,9,1,12,0,4,70,39,0,1
23,1,6,1,2,0,4,40,32,0,1
43,3,16,2,10,4,4,40,39,1,0
26,1,9,1,5,0,4,50,39,0,1
60,1,13,1,3,0,4,50,39,1,1
33,3,9,3,0,3,4,30,39,0,0
29,3,10,1,14,0,4,40,39,0,1
54,3,16,3,3,1,4,50,39,1,0
41,1,4,1,4,0,4,36,39,0,1
63,2,10,0,3,1,4,50,39,0,1
31,1,9,1,0,5,4,27,39,0,0
23,1,13,3,12,3,2,25,39,0,0
31,1,10,1,14,1,2,40,27,0,1
41,1,15,1,10,0,4,45,39,1,1
51,1,9,1,14,0,4,40,39,1,1
59,1,10,1,2,0,4,40,39,1,1
23,1,10,3,10,1,4,45,39,0,0
24,2,10,3,3,1,2,45,39,0,1
67,2,9,0,10,1,4,20,39,0,0
65,0,9,4,8,1,4,35,39,0,0
47,3,13,1,10,0,4,40,39,1,1
21,1,9,3,2,1,4,40,12,0,1
38,1,4,1,4,0,4,40,39,0,1
55,1,13,0,10,4,4,40,39,0,0
24,1,9,2,7,4,4,50,32,1,0
24,1,9,1,11,0,1,40,37,0,1
19,1,9,3,7,3,4,24,39,0,1
32,1,9,1,2,0,4,50,39,0,1
63,2,10,1,3,0,4,60,39,1,1
18,1,10,3,12,1,4,30,39,0,0
36,1,10,1,14,0,4,45,39,0,1
57,1,10,3,11,1,4,40,39,0,1
48,1,9,1,2,0,4,40,39,0,1
25,1,10,3,3,3,1,40,2,0,1
48,1,8,1,3,0,4,50,39,0,1
20,1,10,3,12,3,4,8,39,0,0
74,2,9,1,12,0,4,55,39,0,1
44,1,9,3,3,1,4,40,39,0,0
26,1,10,1,6,5,4,40,39,0,0
54,3,9,1,4,0,4,40,39,0,1
39,1,9,1,5,0,4,48,39,1,1
18,1,6,3,7,2,4,40,39,0,0
32,3,14,3,10,1,3,40,27,0,0
24,1,10,3,7,3,4,40,39,0,1
19,2,5,3,10,1,4,35,25,0,1
28,1,9,1,6,0,4,40,39,0,1
28,1,9,2,5,1,3,30,39,0,1
49,3,9,1,2,0,4,40,39,0,1
50,1,13,1,2,0,4,40,39,0,1
63,1,9,4,6,2,2,40,13,0,0
58,2,9,1,4,0,4,50,39,0,1
68,2,9,4,7,4,4,15,39,0,0
41,3,10,1,3,0,2,40,39,1,1
21,0,9,3,8,1,4,40,39,0,0
24,1,13,3,10,1,4,40,39,0,1
50,1,13,0,3,4,4,40,39,0,0
47,1,10,0,7,3,4,44,39,0,0
54,1,9,4,7,4,4,40,39,0,0
28,1,13,3,0,3,1,30,39,0,0
26,3,14,3,10,1,4,40,39,0,0
35,3,13,2,3,1,4,42,39,0,1
39,1,9,0,0,1,4,40,39,0,0
46,1,13,3,12,1,4,45,39,1,1
41,1,10,4,0,4,2,48,39,0,0
57,1,9,0,2,1,4,40,39,0,1
32,1,9,3,5,1,4,40,3,0,1
41,1,12,1,3,0,2,50,18,1,1
55,1,9,1,2,0,4,40,39,1,1
41,0,11,0,8,1,4,80,39,0,1
22,1,9,3,7,1,2,40,39,0,0
33,1,9,3,0,1,2,40,39,0,1
57,1,10,2,12,1,4,40,39,0,0
40,1,9,1,2,0,4,50,39,0,1
48,2,10,0,5,3,4,40,39,0,0
38,3,10,1,3,4,2,35,39,0,0
26,3,13,3,10,1,4,60,39,0,0
24,1,9,3,6,3,4,40,39,0,1
35,1,9,1,7,4,2,20,39,0,0
42,1,9,0,6,1,4,40,39,0,1
37,1,9,1,0,5,4,40,39,1,0
37,1,9,3,3,1,4,50,39,0,0
28,1,14,3,3,1,4,80,27,0,0
22,1,9,1,2,0,4,40,39,0,1
24,1,7,3,0,1,4,40,10,0,0
45,3,10,1,0,0,4,40,39,1,1
29,2,9,3,2,1,4,50,39,1,1
23,1,10,3,0,3,2,25,39,0,0
24,3,13,3,3,1,4,40,39,0,1
25,1,12,3,10,3,4,40,39,0,0
58,1,9,0,12,2,4,32,39,0,0
28,2,11,3,12,1,4,60,39,0,1
58,1,9,4,12,1,4,35,39,1,0
18,1,7,3,7,3,4,16,39,0,1
59,1,4,1,11,0,4,40,33,0,1
39,1,9,0,0,4,4,40,39,0,0
53,2,10,1,12,0,4,50,39,1,1
54,1,15,3,10,2,4,65,39,0,0
51,1,9,1,14,0,4,50,39,1,1
42,3,9,3,11,1,4,40,39,1,1
36,1,10,1,0,5,4,40,39,0,0
37,1,10,3,0,1,4,60,39,0,0
32,1,10,3,5,3,4,40,39,0,1
38,2,9,1,13,0,4,50,39,0,1
19,1,9,2,0,3,4,30,39,0,0
55,3,13,4,10,1,4,48,39,0,0
30,1,9,3,2,1,4,40,39,0,1
27,1,10,1,10,0,4,50,39,1,1
65,0,9,1,8,0,4,25,39,0,1
44,1,13,3,3,1,4,5,39,0,0
23,0,3,3,8,1,4,50,39,0,1
32,1,13,1,6,0,4,50,39,0,1
60,1,9,1,7,4,4,20,39,0,0
28,1,9,3,6,1,1,40,0,0,1
44,1,9,1,3,0,4,40,25,0,1
29,1,9,3,5,1,4,16,39,0,1
57,3,9,1,2,0,4,40,39,0,1
41,1,10,0,14,1,4,60,39,0,1
34,2,7,1,14,0,4,60,39,0,1
44,1,10,0,3,4,4,42,39,0,0
44,1,13,0,14,1,4,40,39,0,1
57,1,2,1,5,0,4,22,39,0,1
37,1,13,3,10,1,4,30,39,0,1
35,1,13,1,10,0,4,16,39,1,1
27,1,10,3,3,1,4,45,39,0,1
28,0,13,3,8,1,4,8,39,0,1
37,2,16,1,10,0,4,60,39,0,1
18,1,10,3,7,3,4,8,39,0,1
24,3,4,3,13,4,4,20,39,0,0
53,1,8,1,0,5,4,40,39,0,0
54,1,10,0,6,1,4,60,39,0,1
22,1,10,3,10,1,4,40,39,0,0
44,1,6,1,0,4,2,30,39,0,0
43,1,10,0,3,4,4,45,19,0,0
58,3,13,1,10,5,4,20,39,1,0
59,3,13,1,10,5,4,45,39,1,0
31,1,13,1,3,0,4,45,39,1,1
35,1,9,3,6,3,4,40,39,0,1
17,1,6,3,12,3,4,20,39,0,0
45,1,10,0,10,4,4,32,39,0,0
40,1,10,0,5,1,4,40,39,0,1
35,1,9,1,5,0,4,45,39,0,1
25,3,13,3,13,1,4,45,39,0,1
58,1,9,0,5,1,4,40,39,0,1
39,1,10,0,5,1,4,50,39,1,1
69,0,2,1,8,0,1,34,30,0,1
23,1,9,1,3,0,4,54,39,0,1
32,3,13,3,10,1,4,40,39,0,0
48,1,12,1,14,0,4,44,39,0,1
41,1,13,1,5,0,4,40,10,0,1
74,1,5,4,2,1,4,10,27,0,1
43,1,13,1,10,0,4,50,39,1,1
24,3,13,3,1,1,4,40,39,0,1
58,1,10,1,0,5,4,32,39,0,0
54,1,14,1,10,0,4,40,39,1,1
60,1,4,1,2,0,4,40,39,0,1
28,1,10,1,4,0,4,40,39,0,1
41,1,9,1,14,0,4,40,39,1,1
62,0,10,1,8,0,2,35,39,1,1
27,3,10,0,0,4,2,40,22,0,1
30,1,10,0,7,3,4,20,39,0,0
63,3,13,0,2,1,2,35,28,0,1
34,1,9,1,14,0,4,45,39,0,1
20,0,5,3,8,3,4,40,39,0,1
51,1,9,1,11,0,4,40,39,0,1
21,1,6,3,7,3,2,25,39,0,1
50,1,9,1,2,0,4,40,39,1,1
43,1,9,1,6,0,4,40,39,0,1
19,1,9,3,0,3,4,40,39,0,0
20,0,9,3,8,1,3,43,39,0,1
17,1,8,3,7,3,4,6,39,0,0
47,1,12,0,14,1,2,40,39,0,1
25,3,13,3,0,2,2,40,39,0,0
71,1,14,3,7,1,4,20,39,0,0
21,1,9,3,6,3,2,40,39,0,0
69,0,7,1,8,0,4,48,39,0,1
48,1,12,1,6,0,4,40,39,0,1
34,1,9,1,6,2,3,20,3,0,0
33,3,10,1,5,0,4,66,27,0,1
56,1,3,1,7,0,4,40,27,0,1
40,3,14,3,10,1,4,40,39,0,1
28,1,9,3,7,1,4,32,39,0,1
42,1,14,1,12,0,4,40,6,0,1
19,0,10,3,8,3,4,20,39,0,0
28,2,9,3,0,3,4,35,39,0,0
40,1,6,0,6,1,4,35,39,0,0
23,1,10,3,6,3,1,30,39,0,1
46,0,9,1,8,5,4,40,39,1,0
39,1,14,3,12,1,4,50,39,1,1
45,1,9,3,5,1,4,40,39,0,0
21,0,10,3,8,3,4,35,39,0,0
50,2,10,0,12,1,4,40,39,0,0
33,1,9,1,0,0,4,40,39,0,1
34,1,7,1,6,3,4,40,39,0,0
55,1,9,1,14,0,4,32,39,0,1
62,3,9,4,0,4,4,40,39,0,0
31,1,13,1,12,0,4,40,39,0,1
35,2,5,1,2,0,4,40,39,0,1
30,1,9,2,2,1,4,40,39,0,1
57,2,10,1,12,0,4,50,39,1,1
51,1,9,1,14,0,4,50,39,0,1
37,1,13,3,10,1,4,45,39,1,1
58,1,4,1,14,0,4,40,25,0,1
39,1,13,0,3,4,4,50,39,1,0
34,1,10,3,6,1,4,40,8,1,1
45,1,9,2,0,4,4,38,39,0,0
19,0,10,3,8,3,4,40,39,0,1
36,1,14,1,10,0,4,40,39,1,1
56,1,9,0,0,2,0,35,39,0,0
19,0,10,3,8,2,4,15,39,0,0
37,1,10,1,5,0,2,40,39,1,1
60,3,9,1,7,0,4,40,39,0,1
56,1,9,1,2,0,4,40,39,1,1
34,1,13,3,10,1,4,36,39,0,0
23,0,10,3,8,3,4,10,39,0,0
19,1,9,3,4,3,2,30,39,0,1
37,3,9,3,3,4,2,40,39,0,0
58,1,13,1,3,0,4,40,39,1,1
33,1,7,3,0,1,4,35,39,0,0
39,1,13,3,3,1,4,40,39,1,1
26,1,13,3,10,1,1,40,30,0,0
22,1,11,3,13,3,4,36,39,0,0
32,1,14,3,0,1,4,40,39,0,1
17,1,7,3,12,4,4,15,39,0,1
57,0,10,0,8,1,4,40,39,0,0
68,1,4,4,7,4,0,20,39,0,0
30,1,9,3,4,3,4,40,39,0,1
19,3,10,3,0,2,4,15,23,0,0
51,1,9,1,10,0,4,40,39,0,1
19,1,10,3,0,2,4,30,26,0,1
47,1,9,1,2,0,4,40,39,0,1
30,1,10,1,2,0,4,40,39,1,1
26,1,9,1,6,0,4,45,39,0,1
41,3,13,0,10,1,4,20,39,0,1
25,1,10,1,0,0,4,45,39,0,1
62,1,5,1,7,0,4,40,39,0,1
23,1,14,3,10,1,4,40,39,0,1
26,0,13,3,8,4,4,10,39,0,0
30,1,13,3,12,1,4,45,39,0,0
48,1,9,3,5,1,4,40,39,0,1
20,1,9,3,7,2,3,40,25,0,1
51,1,10,1,3,5,4,15,39,1,0
19,1,10,3,5,3,4,10,39,0,1
31,1,9,3,6,1,4,40,39,0,1
21,0,10,3,8,3,4,40,39,0,0
40,1,9,3,12,3,2,40,39,0,1
30,2,7,3,4,3,2,40,39,0,1
57,1,5,1,2,0,2,40,39,1,1
18,1,7,3,12,3,4,15,39,0,1
54,1,9,1,2,0,4,40,39,1,1
32,1,9,1,6,0,2,40,39,0,1
52,1,14,3,10,1,4,40,39,0,1
27,1,9,2,6,4,4,40,39,0,0
45,1,13,1,3,0,4,48,27,0,1
18,1,10,3,7,3,4,20,39,0,1
37,2,9,3,2,1,4,35,39,0,1
52,1,9,1,6,0,2,40,39,1,1
59,1,5,3,7,1,2,50,39,0,1
27,1,11,3,6,1,4,40,39,0,1
43,3,9,1,6,0,4,40,39,0,1
56,1,10,1,2,0,4,40,39,1,1
44,2,10,1,4,0,4,72,39,0,1
37,1,11,3,2,1,4,45,39,0,1
48,2,9,2,7,2,4,25,39,0,0
58,2,13,1,3,0,4,50,39,0,1
29,1,9,1,2,0,4,45,39,0,1
37,1,12,1,12,0,4,40,39,0,1
35,2,15,1,10,0,4,50,39,1,1
36,1,11,0,2,1,4,38,39,0,1
52,1,9,1,0,0,4,48,39,0,1
30,1,9,0,14,1,4,40,39,0,1
22,1,5,3,2,3,4,40,39,0,1
55,2,12,1,12,0,4,60,39,0,1
33,1,9,0,5,4,4,30,39,0,1
46,1,10,1,12,0,4,50,39,0,1
64,1,7,4,13,4,4,16,39,0,0
28,1,6,1,2,4,4,40,25,0,1
19,1,9,3,0,1,4,42,39,0,0
36,1,9,2,0,1,4,40,3,0,1
43,2,13,1,2,0,4,40,39,1,1
39,2,16,0,0,2,3,40,27,0,1
56,1,13,1,3,0,4,42,39,1,1
24,3,10,3,11,3,4,40,39,0,1
40,1,9,1,12,0,4,60,39,0,1
45,2,12,1,3,0,4,50,39,1,1
56,3,14,4,10,1,4,40,39,0,0
46,1,9,2,2,4,2,40,27,0,0
35,3,13,3,10,3,4,40,39,0,0
36,2,15,1,10,0,4,60,39,1,1
50,2,15,1,10,0,4,50,39,1,1
61,1,4,4,7,1,2,21,39,0,0
63,1,10,1,10,0,4,40,39,0,1
41,1,11,1,3,0,4,40,39,0,1
48,1,9,1,6,0,4,40,39,0,1
45,1,9,0,12,1,4,35,39,0,0
24,1,9,1,6,0,4,40,39,0,1
34,1,10,0,10,1,2,40,10,1,1
27,1,13,3,12,1,4,40,39,0,0
26,1,11,3,2,3,4,48,39,0,1
27,1,9,3,5,3,4,40,39,0,1
55,1,11,1,3,0,4,40,39,0,1
38,1,9,1,3,0,4,40,39,1,1
31,1,9,1,0,5,4,40,39,1,0
51,2,12,1,12,0,4,40,39,1,1
56,1,8,1,10,0,4,40,39,1,1
39,1,12,1,6,0,4,40,39,0,1
50,1,10,1,2,0,4,40,39,1,1
21,1,9,3,11,3,4,40,39,0,1
37,1,10,1,6,0,4,70,39,0,1
34,0,6,0,8,1,4,40,3,0,1
18,1,8,3,0,1,4,30,39,0,0
38,1,9,1,6,0,4,65,39,1,1
19,1,9,3,0,3,4,12,39,0,1
46,1,9,1,2,0,4,40,39,0,1
19,1,10,3,12,3,4,25,39,0,0
22,1,10,3,12,3,4,20,25,0,0
38,1,9,1,2,0,4,50,39,0,1
